Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Jan 8, 2020 10:00 AM;Jan 8, 2020 11:00 AM;577.00;405.75;541.50;369.50;12.00;1,314.75;3,199.50;19.00;439.25;126.00
Jan 8, 2020 11:00 AM;Jan 8, 2020 12:00 PM;577.00;382.75;523.75;467.00;12.00;1,314.75;3,146.75;19.00;523.75;126.00
Jan 8, 2020 12:00 PM;Jan 8, 2020 1:00 PM;577.00;368.00;517.75;520.75;12.00;1,313.75;3,212.25;19.00;202.00;126.00
Jan 8, 2020 1:00 PM;Jan 8, 2020 2:00 PM;577.00;375.50;508.00;441.50;12.00;1,314.75;3,199.00;19.00;263.25;126.00
Jan 8, 2020 2:00 PM;Jan 8, 2020 3:00 PM;577.00;401.75;464.50;327.00;12.00;1,314.00;3,162.00;19.00;616.75;126.00
Jan 8, 2020 3:00 PM;Jan 8, 2020 4:00 PM;577.00;466.50;433.50;156.25;12.00;1,312.00;3,063.50;19.00;884.00;126.00
Jan 8, 2020 4:00 PM;Jan 8, 2020 5:00 PM;577.00;465.75;455.50;3.50;12.00;1,312.00;3,132.75;19.00;737.00;126.00
Jan 8, 2020 5:00 PM;Jan 8, 2020 6:00 PM;577.00;480.50;501.00;0.00;12.00;1,309.75;3,139.00;19.00;922.50;126.00
Jan 8, 2020 6:00 PM;Jan 8, 2020 7:00 PM;577.00;444.75;519.50;0.00;12.00;1,311.75;3,145.75;19.00;1,194.25;126.00
Jan 8, 2020 7:00 PM;Jan 8, 2020 8:00 PM;577.00;399.00;519.75;0.00;12.00;1,311.00;3,100.50;19.00;485.00;126.00
Jan 8, 2020 8:00 PM;Jan 8, 2020 9:00 PM;577.00;414.75;490.50;0.00;12.00;1,309.00;2,796.00;19.00;319.75;126.00
Jan 8, 2020 9:00 PM;Jan 8, 2020 10:00 PM;577.00;402.50;480.50;0.00;12.00;1,310.75;2,622.50;19.00;194.00;126.00
Jan 8, 2020 10:00 PM;Jan 8, 2020 11:00 PM;577.00;421.25;441.00;0.00;12.00;1,312.50;2,574.25;19.00;74.50;126.00
Jan 8, 2020 11:00 PM;Jan 9, 2020 12:00 AM;577.00;429.75;364.50;0.00;12.00;1,315.25;2,369.00;19.00;90.00;126.00
Jan 9, 2020 12:00 AM;Jan 9, 2020 1:00 AM;577.00;420.75;327.00;0.00;12.00;1,315.00;1,624.50;19.00;153.25;126.00
Jan 9, 2020 1:00 AM;Jan 9, 2020 2:00 AM;577.00;401.00;338.50;0.00;12.00;1,313.50;1,509.25;19.00;142.50;126.00
Jan 9, 2020 2:00 AM;Jan 9, 2020 3:00 AM;577.00;402.25;349.75;0.00;12.00;1,314.50;1,525.25;19.00;47.00;126.00
Jan 9, 2020 3:00 AM;Jan 9, 2020 4:00 AM;577.00;387.50;399.00;0.00;12.00;1,314.75;1,472.50;19.00;35.50;126.00
Jan 9, 2020 4:00 AM;Jan 9, 2020 5:00 AM;577.00;432.00;437.25;0.00;12.00;1,314.75;1,195.50;19.00;3.75;126.00
Jan 9, 2020 5:00 AM;Jan 9, 2020 6:00 AM;577.00;458.50;480.00;0.00;12.00;1,312.00;1,397.75;19.00;130.50;126.00
Jan 9, 2020 6:00 AM;Jan 9, 2020 7:00 AM;577.00;415.75;526.50;0.00;12.00;1,314.25;1,849.25;18.75;649.25;126.00
Jan 9, 2020 7:00 AM;Jan 9, 2020 8:00 AM;577.00;368.50;596.00;0.00;12.00;1,314.50;2,180.00;17.00;754.25;126.00
Jan 9, 2020 8:00 AM;Jan 9, 2020 9:00 AM;577.00;364.00;659.00;22.00;12.00;1,313.75;2,326.50;16.75;834.75;126.00
Jan 9, 2020 9:00 AM;Jan 9, 2020 10:00 AM;577.00;364.50;669.50;311.25;12.00;1,312.50;1,894.25;39.50;63.25;126.00
Jan 9, 2020 10:00 AM;Jan 9, 2020 11:00 AM;577.00;384.75;635.75;683.75;12.00;1,312.25;1,671.25;51.50;71.75;126.00
Jan 9, 2020 11:00 AM;Jan 9, 2020 12:00 PM;577.00;384.25;497.50;943.50;12.00;1,312.50;1,724.00;57.50;34.00;126.00
Jan 9, 2020 12:00 PM;Jan 9, 2020 1:00 PM;577.00;365.25;427.75;1,204.00;12.00;1,307.25;1,642.75;141.25;5.75;126.00
Jan 9, 2020 1:00 PM;Jan 9, 2020 2:00 PM;577.00;369.25;389.00;1,258.00;12.00;1,308.00;1,643.75;339.75;102.50;126.00
Jan 9, 2020 2:00 PM;Jan 9, 2020 3:00 PM;577.00;384.25;341.00;1,011.50;12.00;1,307.50;1,643.50;357.00;494.50;126.00
Jan 9, 2020 3:00 PM;Jan 9, 2020 4:00 PM;577.00;361.25;343.00;420.00;12.00;1,305.50;1,646.75;356.50;381.25;126.00
Jan 9, 2020 4:00 PM;Jan 9, 2020 5:00 PM;577.00;359.25;406.50;46.50;12.00;1,304.50;2,133.75;328.00;389.25;126.00
Jan 9, 2020 5:00 PM;Jan 9, 2020 6:00 PM;577.00;362.00;471.75;0.00;12.00;1,304.25;2,654.25;86.75;632.75;126.00
Jan 9, 2020 6:00 PM;Jan 9, 2020 7:00 PM;577.00;361.50;500.75;0.00;12.00;1,305.50;2,651.50;17.00;377.75;126.00
Jan 9, 2020 7:00 PM;Jan 9, 2020 8:00 PM;577.00;360.50;541.50;0.00;12.00;1,306.00;2,677.25;17.75;610.75;126.00
Jan 9, 2020 8:00 PM;Jan 9, 2020 9:00 PM;577.00;355.25;647.00;0.00;12.00;1,306.00;2,077.00;18.00;323.25;126.00
Jan 9, 2020 9:00 PM;Jan 9, 2020 10:00 PM;577.00;402.75;655.75;0.00;12.00;1,307.00;1,937.75;18.00;168.50;126.00
Jan 9, 2020 10:00 PM;Jan 9, 2020 11:00 PM;577.00;383.50;666.50;0.00;12.00;1,306.25;1,749.00;18.00;589.50;126.00
Jan 9, 2020 11:00 PM;Jan 10, 2020 12:00 AM;577.00;365.00;758.75;0.00;12.00;1,304.25;1,745.75;18.00;280.50;126.00
Jan 10, 2020 12:00 AM;Jan 10, 2020 1:00 AM;577.00;372.00;853.00;0.00;12.00;1,306.00;1,537.25;18.00;48.75;126.00
Jan 10, 2020 1:00 AM;Jan 10, 2020 2:00 AM;577.00;507.75;1,052.00;0.00;12.00;1,307.00;1,313.75;18.00;12.00;126.00
Jan 10, 2020 2:00 AM;Jan 10, 2020 3:00 AM;577.00;460.75;1,102.75;0.00;12.00;1,304.50;1,175.25;18.00;74.50;126.00
Jan 10, 2020 3:00 AM;Jan 10, 2020 4:00 AM;577.00;456.25;1,093.75;0.00;12.00;1,306.25;1,135.75;18.00;51.00;126.00
Jan 10, 2020 4:00 AM;Jan 10, 2020 5:00 AM;577.00;520.75;1,090.75;0.00;12.00;1,307.00;1,146.50;18.00;124.50;126.00
Jan 10, 2020 5:00 AM;Jan 10, 2020 6:00 AM;577.00;495.00;968.00;0.00;12.00;1,306.75;1,633.50;18.00;150.50;126.00
Jan 10, 2020 6:00 AM;Jan 10, 2020 7:00 AM;577.00;435.50;859.00;0.00;12.00;1,307.25;2,020.75;18.00;205.00;126.00
Jan 10, 2020 7:00 AM;Jan 10, 2020 8:00 AM;577.00;439.75;819.75;0.00;12.00;1,309.75;2,319.50;18.00;593.25;126.00
Jan 10, 2020 8:00 AM;Jan 10, 2020 9:00 AM;577.00;435.50;777.50;34.00;12.00;1,309.25;2,400.75;18.00;1,142.75;126.00
Jan 10, 2020 9:00 AM;Jan 10, 2020 10:00 AM;577.00;378.50;795.50;478.25;12.00;1,309.25;2,389.50;18.00;434.00;126.00
Jan 10, 2020 10:00 AM;Jan 10, 2020 11:00 AM;577.00;395.75;787.50;762.75;12.00;1,309.25;2,572.25;18.00;539.00;126.00
Jan 10, 2020 11:00 AM;Jan 10, 2020 12:00 PM;577.00;388.75;747.75;1,048.75;12.00;1,311.00;2,916.75;18.00;278.75;126.00
Jan 10, 2020 12:00 PM;Jan 10, 2020 1:00 PM;577.00;394.75;803.50;1,048.50;12.00;1,315.75;2,976.50;18.00;115.25;126.00
Jan 10, 2020 1:00 PM;Jan 10, 2020 2:00 PM;577.00;377.75;827.50;784.50;12.00;1,315.00;2,922.75;18.00;143.00;126.00
Jan 10, 2020 2:00 PM;Jan 10, 2020 3:00 PM;577.00;351.75;808.00;529.75;12.00;1,313.50;2,869.75;18.00;362.00;126.00
Jan 10, 2020 3:00 PM;Jan 10, 2020 4:00 PM;577.00;343.75;827.25;236.50;12.00;1,311.75;2,906.50;18.00;95.00;126.00
Jan 10, 2020 4:00 PM;Jan 10, 2020 5:00 PM;577.00;341.75;869.75;20.75;12.00;1,312.50;2,809.50;18.00;269.75;126.00
Jan 10, 2020 5:00 PM;Jan 10, 2020 6:00 PM;577.00;339.50;881.00;0.00;12.00;1,312.00;2,308.25;18.00;123.75;126.00
Jan 10, 2020 6:00 PM;Jan 10, 2020 7:00 PM;577.00;421.50;837.75;0.00;12.00;1,312.25;2,162.75;18.00;175.25;126.00
Jan 10, 2020 7:00 PM;Jan 10, 2020 8:00 PM;577.00;369.25;779.00;0.00;12.00;1,311.00;2,311.50;18.00;363.50;126.00
Jan 10, 2020 8:00 PM;Jan 10, 2020 9:00 PM;577.00;348.25;669.00;0.00;12.00;1,310.75;2,076.00;17.75;495.50;126.00
Jan 10, 2020 9:00 PM;Jan 10, 2020 10:00 PM;577.00;415.25;568.50;0.00;12.00;1,311.25;1,728.50;18.00;160.50;126.00
Jan 10, 2020 10:00 PM;Jan 10, 2020 11:00 PM;577.00;454.00;553.50;0.00;12.00;1,311.75;1,585.75;18.00;370.75;126.00
Jan 10, 2020 11:00 PM;Jan 11, 2020 12:00 AM;577.00;411.50;512.25;0.00;12.00;1,310.75;1,301.75;18.00;312.00;126.00
Jan 11, 2020 12:00 AM;Jan 11, 2020 1:00 AM;577.00;372.25;501.00;0.00;12.00;1,309.75;968.00;17.00;343.50;126.00
Jan 11, 2020 1:00 AM;Jan 11, 2020 2:00 AM;577.00;405.75;450.50;0.00;12.00;1,311.25;872.25;17.50;232.00;126.00
Jan 11, 2020 2:00 AM;Jan 11, 2020 3:00 AM;577.00;392.00;335.50;0.00;12.00;1,310.50;877.50;18.00;219.00;126.00
Jan 11, 2020 3:00 AM;Jan 11, 2020 4:00 AM;577.00;369.00;273.50;0.00;12.00;1,311.75;875.25;17.75;96.50;126.00
Jan 11, 2020 4:00 AM;Jan 11, 2020 5:00 AM;577.00;377.00;176.00;0.00;12.00;1,312.25;863.25;18.00;29.50;126.00
Jan 11, 2020 5:00 AM;Jan 11, 2020 6:00 AM;577.00;373.50;112.75;0.00;12.00;1,312.50;871.25;18.00;46.00;126.00
Jan 11, 2020 6:00 AM;Jan 11, 2020 7:00 AM;577.00;373.75;104.75;0.00;12.00;1,313.00;992.25;18.00;68.75;126.00
Jan 11, 2020 7:00 AM;Jan 11, 2020 8:00 AM;577.00;358.75;65.75;0.00;12.00;1,313.25;1,021.00;18.00;331.00;126.00
Jan 11, 2020 8:00 AM;Jan 11, 2020 9:00 AM;577.00;365.25;39.50;29.75;12.00;1,313.00;1,224.25;18.00;518.00;126.00
Jan 11, 2020 9:00 AM;Jan 11, 2020 10:00 AM;577.00;397.75;16.75;375.50;12.00;1,313.75;1,253.25;18.00;302.75;126.00
Jan 11, 2020 10:00 AM;Jan 11, 2020 11:00 AM;577.00;388.00;4.25;615.00;12.00;1,311.00;1,262.75;17.75;208.50;126.00
Jan 11, 2020 11:00 AM;Jan 11, 2020 12:00 PM;577.00;378.50;3.00;896.75;12.00;1,312.50;1,384.25;17.75;136.25;126.00
Jan 11, 2020 12:00 PM;Jan 11, 2020 1:00 PM;577.00;399.00;3.75;1,037.00;12.00;1,312.75;1,539.50;18.00;258.75;126.00
Jan 11, 2020 1:00 PM;Jan 11, 2020 2:00 PM;577.00;386.00;4.50;1,057.25;12.00;1,313.50;1,528.00;18.00;112.00;126.00
Jan 11, 2020 2:00 PM;Jan 11, 2020 3:00 PM;577.00;390.00;6.50;823.00;12.00;1,314.75;1,484.00;18.00;176.50;126.00
Jan 11, 2020 3:00 PM;Jan 11, 2020 4:00 PM;577.00;378.00;10.00;401.50;12.00;1,313.75;1,462.25;18.00;364.50;126.00
Jan 11, 2020 4:00 PM;Jan 11, 2020 5:00 PM;577.00;373.25;18.25;73.75;12.00;1,314.00;1,692.75;17.50;192.25;126.00
Jan 11, 2020 5:00 PM;Jan 11, 2020 6:00 PM;577.00;357.75;34.00;0.00;12.00;1,313.00;2,086.25;17.50;340.25;126.00
Jan 11, 2020 6:00 PM;Jan 11, 2020 7:00 PM;577.00;366.75;29.00;0.00;12.00;1,312.25;1,967.25;18.00;732.25;126.00
Jan 11, 2020 7:00 PM;Jan 11, 2020 8:00 PM;577.00;389.75;34.50;0.00;12.00;1,310.75;1,851.75;18.00;538.50;126.00
Jan 11, 2020 8:00 PM;Jan 11, 2020 9:00 PM;577.00;390.75;42.75;0.00;12.00;1,311.75;1,583.50;18.00;439.00;126.00
Jan 11, 2020 9:00 PM;Jan 11, 2020 10:00 PM;577.00;375.00;43.50;0.00;12.00;1,311.25;1,301.75;18.00;322.50;126.00
Jan 11, 2020 10:00 PM;Jan 11, 2020 11:00 PM;577.00;366.00;53.50;0.00;12.00;1,311.50;1,364.75;18.00;459.00;126.00
Jan 11, 2020 11:00 PM;Jan 12, 2020 12:00 AM;577.00;351.25;71.25;0.00;12.00;1,311.00;1,197.00;18.00;203.75;126.00
Jan 12, 2020 12:00 AM;Jan 12, 2020 1:00 AM;577.00;382.00;71.75;0.00;12.00;1,312.25;1,035.75;18.00;82.00;126.00
Jan 12, 2020 1:00 AM;Jan 12, 2020 2:00 AM;577.00;388.50;106.00;0.00;12.00;1,312.75;976.25;18.00;64.25;126.00
Jan 12, 2020 2:00 AM;Jan 12, 2020 3:00 AM;577.00;411.25;130.25;0.00;12.00;1,312.50;972.25;18.00;41.25;126.00
Jan 12, 2020 3:00 AM;Jan 12, 2020 4:00 AM;577.00;392.25;153.50;0.00;12.00;1,312.50;983.75;18.00;105.75;126.00
Jan 12, 2020 4:00 AM;Jan 12, 2020 5:00 AM;577.00;383.00;186.00;0.00;12.00;1,312.50;974.25;18.00;6.75;126.00
Jan 12, 2020 5:00 AM;Jan 12, 2020 6:00 AM;577.00;397.50;214.25;0.00;12.00;1,313.00;973.50;18.00;60.75;126.00
Jan 12, 2020 6:00 AM;Jan 12, 2020 7:00 AM;577.00;369.25;238.25;0.00;12.00;1,313.50;966.75;18.00;31.00;126.00
Jan 12, 2020 7:00 AM;Jan 12, 2020 8:00 AM;577.00;364.25;251.25;0.00;12.00;1,313.75;1,026.50;18.00;35.75;126.00
Jan 12, 2020 8:00 AM;Jan 12, 2020 9:00 AM;577.00;369.25;295.50;59.75;12.00;1,318.00;1,047.50;18.00;44.50;126.00
Jan 12, 2020 9:00 AM;Jan 12, 2020 10:00 AM;577.00;370.50;326.25;486.75;12.00;1,316.50;1,053.00;18.00;54.25;126.00
Jan 12, 2020 10:00 AM;Jan 12, 2020 11:00 AM;577.00;420.25;350.25;681.75;12.00;1,315.50;1,136.25;18.00;21.25;126.00
Jan 12, 2020 11:00 AM;Jan 12, 2020 12:00 PM;577.00;383.50;434.75;745.25;12.00;1,318.25;1,136.50;18.00;305.75;126.00
Jan 12, 2020 12:00 PM;Jan 12, 2020 1:00 PM;577.00;381.50;503.25;740.25;12.00;1,317.25;1,152.25;18.00;40.75;126.00
Jan 12, 2020 1:00 PM;Jan 12, 2020 2:00 PM;577.00;376.50;506.50;758.75;12.00;1,316.50;1,099.75;18.00;7.50;126.00
Jan 12, 2020 2:00 PM;Jan 12, 2020 3:00 PM;577.00;370.75;511.75;636.25;12.00;1,316.25;1,079.75;18.00;5.25;126.00
Jan 12, 2020 3:00 PM;Jan 12, 2020 4:00 PM;577.00;380.00;510.50;325.00;12.00;1,313.75;1,124.75;18.00;48.75;126.00
Jan 12, 2020 4:00 PM;Jan 12, 2020 5:00 PM;577.00;365.50;543.00;58.25;12.00;1,310.00;1,179.25;18.00;62.25;126.00
Jan 12, 2020 5:00 PM;Jan 12, 2020 6:00 PM;577.00;365.50;612.50;0.00;12.00;1,309.50;1,523.50;18.00;89.00;126.00
Jan 12, 2020 6:00 PM;Jan 12, 2020 7:00 PM;577.00;393.00;668.25;0.00;12.00;1,310.00;1,806.25;18.00;147.00;126.00
Jan 12, 2020 7:00 PM;Jan 12, 2020 8:00 PM;577.00;365.50;697.75;0.00;12.00;1,310.50;1,860.25;18.00;77.50;126.00
Jan 12, 2020 8:00 PM;Jan 12, 2020 9:00 PM;577.00;395.50;678.00;0.00;12.00;1,309.50;1,755.50;18.00;41.75;126.00
Jan 12, 2020 9:00 PM;Jan 12, 2020 10:00 PM;577.00;429.75;645.75;0.00;12.00;1,309.75;1,886.25;18.00;260.75;126.00
Jan 12, 2020 10:00 PM;Jan 12, 2020 11:00 PM;577.00;474.00;592.50;0.00;12.00;1,309.25;2,021.00;18.00;462.00;126.00
Jan 12, 2020 11:00 PM;Jan 13, 2020 12:00 AM;577.00;451.00;495.25;0.00;12.00;1,307.25;1,784.50;18.00;330.50;126.00
Jan 13, 2020 12:00 AM;Jan 13, 2020 1:00 AM;577.00;426.75;399.25;0.00;12.00;1,309.75;1,279.75;18.00;148.00;126.00
Jan 13, 2020 1:00 AM;Jan 13, 2020 2:00 AM;577.00;479.75;336.00;0.00;12.00;1,310.00;1,181.50;18.00;160.50;126.00
Jan 13, 2020 2:00 AM;Jan 13, 2020 3:00 AM;577.00;463.00;253.25;0.00;12.00;1,310.75;1,085.75;18.00;217.75;126.00
Jan 13, 2020 3:00 AM;Jan 13, 2020 4:00 AM;577.00;419.75;197.00;0.00;12.00;1,311.00;1,069.75;18.00;62.25;126.00
Jan 13, 2020 4:00 AM;Jan 13, 2020 5:00 AM;577.00;339.00;151.50;0.00;12.00;1,311.75;1,097.75;18.00;154.50;126.00
Jan 13, 2020 5:00 AM;Jan 13, 2020 6:00 AM;577.00;337.75;106.00;0.00;12.00;1,311.50;1,341.25;18.00;189.25;126.00
Jan 13, 2020 6:00 AM;Jan 13, 2020 7:00 AM;577.00;415.75;90.00;0.00;12.00;1,311.75;1,699.50;18.00;603.75;126.00
Jan 13, 2020 7:00 AM;Jan 13, 2020 8:00 AM;577.00;421.75;88.00;0.00;12.00;1,311.25;1,888.50;18.00;1,249.00;126.00
Jan 13, 2020 8:00 AM;Jan 13, 2020 9:00 AM;577.00;377.75;100.50;19.00;12.00;1,311.25;1,820.00;18.00;1,193.50;126.00
Jan 13, 2020 9:00 AM;Jan 13, 2020 10:00 AM;577.00;396.00;117.75;262.75;12.00;1,313.50;1,913.50;18.00;1,315.50;126.00
Jan 13, 2020 10:00 AM;Jan 13, 2020 11:00 AM;577.00;461.75;129.25;525.50;12.00;1,313.00;1,948.25;19.00;1,632.00;126.00
Jan 13, 2020 11:00 AM;Jan 13, 2020 12:00 PM;577.00;457.00;124.50;692.00;12.00;1,313.50;1,989.75;29.00;793.50;126.00
Jan 13, 2020 12:00 PM;Jan 13, 2020 1:00 PM;577.00;532.75;117.00;783.00;12.00;1,313.00;1,947.75;28.75;1,177.00;126.00
Jan 13, 2020 1:00 PM;Jan 13, 2020 2:00 PM;577.00;506.00;88.75;727.50;12.00;1,313.25;1,974.00;28.50;847.25;126.00
Jan 13, 2020 2:00 PM;Jan 13, 2020 3:00 PM;577.00;582.50;85.75;578.75;12.00;1,314.50;1,980.25;28.00;646.25;126.00
Jan 13, 2020 3:00 PM;Jan 13, 2020 4:00 PM;577.00;554.00;104.75;329.75;12.00;1,313.25;1,954.75;28.00;943.00;126.00
Jan 13, 2020 4:00 PM;Jan 13, 2020 5:00 PM;577.00;498.75;135.00;70.25;12.00;1,312.25;1,960.75;28.25;796.50;126.00
Jan 13, 2020 5:00 PM;Jan 13, 2020 6:00 PM;577.00;428.00;182.75;0.00;12.00;1,310.75;1,958.25;55.75;730.50;180.25
Jan 13, 2020 6:00 PM;Jan 13, 2020 7:00 PM;577.00;413.75;215.25;0.00;12.00;1,310.00;1,915.00;61.75;456.00;157.50
Jan 13, 2020 7:00 PM;Jan 13, 2020 8:00 PM;577.00;381.50;197.50;0.00;12.00;1,309.25;1,716.75;29.00;388.50;126.00
Jan 13, 2020 8:00 PM;Jan 13, 2020 9:00 PM;577.00;362.75;270.25;0.00;12.00;1,312.75;1,400.50;28.00;172.50;126.00
Jan 13, 2020 9:00 PM;Jan 13, 2020 10:00 PM;577.00;371.75;403.50;0.00;12.00;1,314.00;1,530.25;28.00;275.75;126.00
Jan 13, 2020 10:00 PM;Jan 13, 2020 11:00 PM;577.00;504.50;477.75;0.00;12.00;1,313.25;1,652.00;29.00;464.75;126.00
Jan 13, 2020 11:00 PM;Jan 14, 2020 12:00 AM;577.00;461.50;577.50;0.00;12.00;1,311.00;1,457.25;28.75;205.75;126.00
Jan 14, 2020 12:00 AM;Jan 14, 2020 1:00 AM;577.00;422.00;667.25;0.00;12.00;1,316.50;1,012.25;29.00;260.00;126.00
Jan 14, 2020 1:00 AM;Jan 14, 2020 2:00 AM;577.00;408.00;739.00;0.00;12.00;1,317.00;982.25;28.00;152.50;126.00
Jan 14, 2020 2:00 AM;Jan 14, 2020 3:00 AM;577.00;327.25;891.25;0.00;12.00;1,316.25;965.25;28.00;42.50;126.00
Jan 14, 2020 3:00 AM;Jan 14, 2020 4:00 AM;577.00;327.50;1,018.25;0.00;12.00;1,316.50;1,073.25;28.00;166.00;126.00
Jan 14, 2020 4:00 AM;Jan 14, 2020 5:00 AM;577.00;321.00;1,036.75;0.00;12.00;1,317.50;1,208.50;28.75;206.50;126.00
Jan 14, 2020 5:00 AM;Jan 14, 2020 6:00 AM;577.00;320.50;945.25;0.00;12.00;1,317.50;1,418.75;28.75;82.25;126.00
Jan 14, 2020 6:00 AM;Jan 14, 2020 7:00 AM;577.00;409.25;933.25;0.00;12.00;1,316.00;1,700.00;28.50;277.50;126.00
Jan 14, 2020 7:00 AM;Jan 14, 2020 8:00 AM;577.00;482.50;999.25;0.00;12.00;1,315.25;2,148.75;28.00;431.75;126.00
Jan 14, 2020 8:00 AM;Jan 14, 2020 9:00 AM;577.00;527.00;1,018.50;58.75;12.00;1,314.50;2,297.25;26.50;678.00;126.00
Jan 14, 2020 9:00 AM;Jan 14, 2020 10:00 AM;577.00;559.25;992.25;525.00;12.00;1,314.25;2,298.25;26.00;341.50;126.00
Jan 14, 2020 10:00 AM;Jan 14, 2020 11:00 AM;577.00;369.50;933.00;1,004.00;12.00;1,315.00;2,155.25;26.00;212.00;126.00
Jan 14, 2020 11:00 AM;Jan 14, 2020 12:00 PM;577.00;351.25;774.00;1,342.50;12.00;1,316.25;2,228.50;26.00;106.50;126.00
Jan 14, 2020 12:00 PM;Jan 14, 2020 1:00 PM;577.00;330.25;598.50;1,595.25;12.00;1,316.50;1,947.75;26.00;66.25;126.00
Jan 14, 2020 1:00 PM;Jan 14, 2020 2:00 PM;577.00;328.50;547.00;1,365.00;12.00;1,313.75;1,943.50;26.00;216.50;126.00
Jan 14, 2020 2:00 PM;Jan 14, 2020 3:00 PM;577.00;370.75;559.00;803.25;12.00;1,313.25;1,755.50;26.00;855.50;126.00
Jan 14, 2020 3:00 PM;Jan 14, 2020 4:00 PM;577.00;323.75;599.00;326.00;12.00;1,313.00;2,011.75;26.00;283.75;126.00
Jan 14, 2020 4:00 PM;Jan 14, 2020 5:00 PM;577.00;326.50;681.25;56.75;12.00;1,313.25;2,016.00;26.00;396.00;126.00
Jan 14, 2020 5:00 PM;Jan 14, 2020 6:00 PM;577.00;359.75;767.50;0.00;12.00;1,312.50;2,043.25;26.00;604.00;126.00
Jan 14, 2020 6:00 PM;Jan 14, 2020 7:00 PM;577.00;367.50;849.75;0.00;12.00;1,313.75;2,246.00;26.00;871.50;126.00
Jan 14, 2020 7:00 PM;Jan 14, 2020 8:00 PM;577.00;318.25;880.00;0.00;12.00;1,314.50;2,343.25;26.00;931.25;126.00
Jan 14, 2020 8:00 PM;Jan 14, 2020 9:00 PM;577.00;356.00;914.50;0.00;12.00;1,314.25;2,314.50;26.00;395.75;126.00
Jan 14, 2020 9:00 PM;Jan 14, 2020 10:00 PM;577.00;344.75;884.75;0.00;12.00;1,315.25;2,210.50;26.00;500.50;126.00
Jan 14, 2020 10:00 PM;Jan 14, 2020 11:00 PM;577.00;332.25;863.25;0.00;12.00;1,315.50;2,157.75;26.00;322.25;126.00
Jan 14, 2020 11:00 PM;Jan 15, 2020 12:00 AM;577.00;367.00;904.25;0.00;12.00;1,315.25;2,041.00;26.00;65.50;126.00
Jan 15, 2020 12:00 AM;Jan 15, 2020 1:00 AM;577.00;412.50;822.25;0.00;12.00;1,314.50;1,115.25;26.00;143.50;126.00
Jan 15, 2020 1:00 AM;Jan 15, 2020 2:00 AM;577.00;477.50;702.75;0.00;12.00;1,315.25;896.25;26.00;76.25;126.00
Jan 15, 2020 2:00 AM;Jan 15, 2020 3:00 AM;577.00;442.25;641.75;0.00;12.00;1,314.25;860.50;26.00;61.25;126.00
Jan 15, 2020 3:00 AM;Jan 15, 2020 4:00 AM;577.00;412.75;545.50;0.00;12.00;1,313.75;894.00;26.00;34.00;126.00
Jan 15, 2020 4:00 AM;Jan 15, 2020 5:00 AM;577.00;395.00;505.50;0.00;12.00;1,314.50;945.50;26.00;0.50;126.00
Jan 15, 2020 5:00 AM;Jan 15, 2020 6:00 AM;577.00;418.25;495.50;0.00;12.00;1,313.75;941.25;26.00;0.25;126.00
Jan 15, 2020 6:00 AM;Jan 15, 2020 7:00 AM;577.00;435.75;550.50;0.00;12.00;1,313.50;1,214.00;26.00;343.50;126.00
Jan 15, 2020 7:00 AM;Jan 15, 2020 8:00 AM;577.00;429.50;513.25;0.00;12.00;1,312.50;1,764.75;26.00;640.25;126.00
Jan 15, 2020 8:00 AM;Jan 15, 2020 9:00 AM;577.00;594.25;555.25;147.00;12.00;1,312.75;1,884.00;26.00;1,656.75;126.00
Jan 15, 2020 9:00 AM;Jan 15, 2020 10:00 AM;577.00;475.50;575.00;922.25;12.00;1,312.25;2,028.75;26.00;1,195.50;126.00
Jan 15, 2020 10:00 AM;Jan 15, 2020 11:00 AM;577.00;382.00;571.75;1,465.00;12.00;1,311.75;2,064.75;20.00;201.25;126.00
Jan 15, 2020 11:00 AM;Jan 15, 2020 12:00 PM;577.00;431.75;482.50;1,977.75;12.00;1,312.00;1,584.75;8.00;75.75;126.00
Jan 15, 2020 12:00 PM;Jan 15, 2020 1:00 PM;577.00;436.00;412.75;2,218.50;12.00;1,309.25;1,541.50;8.00;86.50;126.00
Jan 15, 2020 1:00 PM;Jan 15, 2020 2:00 PM;577.00;412.25;443.50;2,019.75;12.00;1,310.50;1,669.00;8.00;174.00;126.00
Jan 15, 2020 2:00 PM;Jan 15, 2020 3:00 PM;577.00;458.00;518.00;1,551.50;12.00;1,311.75;1,714.25;8.00;181.25;126.00
Jan 15, 2020 3:00 PM;Jan 15, 2020 4:00 PM;577.00;498.75;587.50;844.75;12.00;1,310.00;2,051.00;8.00;740.25;126.00
Jan 15, 2020 4:00 PM;Jan 15, 2020 5:00 PM;577.00;361.75;603.25;157.75;12.00;1,309.00;2,163.00;8.00;637.75;126.00
Jan 15, 2020 5:00 PM;Jan 15, 2020 6:00 PM;577.00;335.50;671.25;0.00;12.00;1,308.75;2,220.50;8.00;701.25;126.00
